"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","gender","num.parts"
"10188-1","Death Star",2008,3809,174,"Star Wars","Ultimate Collector Series","Star Wars Episode 4/5/6",15042,NA,2,2,"3626bpr0513","Minifig Head Male Brown Eyebrows and Black Chin Strap Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",2
"10188-1","Death Star",2008,3809,174,"Star Wars","Ultimate Collector Series","Star Wars Episode 4/5/6",15042,NA,1,1,"3626bpr0552","Minifig Head Male Angry Black Eyebrows, Yellow Eyes with Black Circles, Wrinkles Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF","Male",1
"10188-1","Death Star",2008,3809,174,"Star Wars","Ultimate Collector Series","Star Wars Episode 4/5/6",15042,NA,3,3,"3626bpr0635","Minifig Head Male SW Brown Eyebrows and Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",3
"10189-1","Taj Mahal",2008,5922,276,"Sculptures",NA,NA,76,NA,6,6,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",6
"10189-1","Taj Mahal",2008,5922,276,"Sculptures",NA,NA,76,NA,16,16,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",16
"10190-1","Market Street",2007,1250,155,"Modular Buildings",NA,NA,14486,NA,2,2,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,47,"Trans-Clear","#FCFCFC",TRUE,"#000000","Unknown",2
"10190-1","Market Street",2007,1250,155,"Modular Buildings",NA,NA,14486,NA,1,1,"3626bpr0314","Minifig Head Glasses with Brown Thin Eyebrows, Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10190-1","Market Street",2007,1250,155,"Modular Buildings",NA,NA,14486,NA,1,1,"3626bpr0387","Minifig Head Brown Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10190-1","Market Street",2007,1250,155,"Modular Buildings",NA,NA,14486,NA,1,1,"3626bpr0389","Minifig Head Male Smirk, Pupils, Stubble Beard and Moustache and Sideburns Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10191-1","Star Justice",2008,884,397,"Factory",NA,NA,2152,NA,1,1,"3626bpr0270","Minifig Head with Orange Beard around Mouth, White Smile, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10191-1","Star Justice",2008,884,397,"Factory",NA,NA,2152,NA,1,1,"3626bpr0314","Minifig Head Glasses with Brown Thin Eyebrows, Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10191-1","Star Justice",2008,884,397,"Factory",NA,NA,2152,NA,2,2,"3626bpr0389","Minifig Head Male Smirk, Pupils, Stubble Beard and Moustache and Sideburns Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",2
"10192-1","Space Skulls",2008,956,397,"Factory",NA,NA,10298,NA,4,4,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF","Unknown",4
"10192-1","Space Skulls",2008,956,397,"Factory",NA,NA,10298,NA,4,4,"3626bpr0190","Minifig Head with Evil Skeleton Skull Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",4
"10193-1","Medieval Market Village",2009,1618,193,"Castle","Fantasy Era",NA,10306,NA,1,1,"3626bpr0325","Minifig Head Male - Brown Eyebrows, Vertical Cheek Lines, Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10193-1","Medieval Market Village",2009,1618,193,"Castle","Fantasy Era",NA,10306,NA,1,1,"3626bpr0387","Minifig Head Brown Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10193-1","Medieval Market Village",2009,1618,193,"Castle","Fantasy Era",NA,10306,NA,2,2,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",2
"10193-1","Medieval Market Village",2009,1618,193,"Castle","Fantasy Era",NA,10306,NA,1,1,"3626bpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10193-1","Medieval Market Village",2009,1618,193,"Castle","Fantasy Era",NA,10306,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10193-1","Medieval Market Village",2009,1618,193,"Castle","Fantasy Era",NA,10306,NA,1,1,"3626bpr0565","Minifig Head - Scruffy Lightt Bluish Gray Beard, Downturned Mouth and Eyebrows, Crow's Feet and Wrinkles Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10193-1","Medieval Market Village",2009,1618,193,"Castle","Fantasy Era",NA,10306,NA,1,1,"3626bpr0567","Minifig Head Moustache Handlebar and Sideburns Dark Bluish Gray, White Pupils, Teeth Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10195-1","Republic Dropship with AT-OT",2009,1757,165,"Star Wars","Star Wars Clone Wars",NA,8987,NA,8,8,"3626bpr0525","Minifig Head Male Black Thick Eyebrows, Large Eyes, Cheek Lines Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",8
"10196-1","Grand Carousel",2009,3260,276,"Sculptures",NA,NA,4131,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10196-1","Grand Carousel",2009,3260,276,"Sculptures",NA,NA,4131,NA,2,2,"3626bpr0043","Minifig Head Female with Brown Thin Eyebrows, White Pupils and Short Eyelashes, Wide Black Smile with Red Lips Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",2
"10196-1","Grand Carousel",2009,3260,276,"Sculptures",NA,NA,4131,NA,2,2,"3626bpr0252","Minifig Head Male Black Hair, Eyebrows, and Smirk Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",2
"10196-1","Grand Carousel",2009,3260,276,"Sculptures",NA,NA,4131,NA,1,1,"3626bpr0270","Minifig Head with Orange Beard around Mouth, White Smile, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10196-1","Grand Carousel",2009,3260,276,"Sculptures",NA,NA,4131,NA,1,1,"3626bpr0386","Minifig Head - Neat Brown Beard with White Pupils and Glasses Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10196-1","Grand Carousel",2009,3260,276,"Sculptures",NA,NA,4131,NA,3,3,"3626bpr0387","Minifig Head Brown Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3
"10196-1","Grand Carousel",2009,3260,276,"Sculptures",NA,NA,4131,NA,3,3,"3626bpr0411","Minifig Head - Eyebrows and Scowl, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3
"10196-1","Grand Carousel",2009,3260,276,"Sculptures",NA,NA,4131,NA,2,2,"3626bpr0498","Minifig Head Brown Eyebrows, Thin Grin with Teeth, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2
"10196-1","Grand Carousel",2009,3260,276,"Sculptures",NA,NA,4131,NA,2,2,"3626bpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",2
"10197-1","Fire Brigade",2009,2236,155,"Modular Buildings",NA,NA,6696,NA,1,1,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,47,"Trans-Clear","#FCFCFC",TRUE,"#000000","Unknown",1
"10197-1","Fire Brigade",2009,2236,155,"Modular Buildings",NA,NA,6696,NA,4,4,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",4
"10198-1","Tantive IV",2009,1408,169,"Star Wars","Star Wars Episode 4/5/6",NA,12811,NA,1,1,"30480","Minifig Head Protocol Droid",59,"Minifig Heads",FALSE,297,"Pearl Gold","#AA7F2E",FALSE,"#FFFFFF","Unknown",1
"10198-1","Tantive IV",2009,1408,169,"Star Wars","Star Wars Episode 4/5/6",NA,12811,NA,1,1,"3626bpr0378","Minifig Head Female with Red Lips Small Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1
"10198-1","Tantive IV",2009,1408,169,"Star Wars","Star Wars Episode 4/5/6",NA,12811,NA,1,1,"3626bpr0513","Minifig Head Male Brown Eyebrows and Black Chin Strap Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1
"10198-1","Tantive IV",2009,1408,169,"Star Wars","Star Wars Episode 4/5/6",NA,12811,NA,1,1,"3626bpr0612","Minifig Head Dual Sided Brown Eyebrows and Black Chin Strap Smiling / Worried Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1
"10199-1","Winter Toy Shop",2009,815,227,"Seasonal","Christmas",NA,9814,NA,1,1,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"10199-1","Winter Toy Shop",2009,815,227,"Seasonal","Christmas",NA,9814,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10199-1","Winter Toy Shop",2009,815,227,"Seasonal","Christmas",NA,9814,NA,1,1,"3626bpr0126","Minifig Head Gray Eyebrows, Glasses, Beard and Moustache Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10199-1","Winter Toy Shop",2009,815,227,"Seasonal","Christmas",NA,9814,NA,1,1,"3626bpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10199-1","Winter Toy Shop",2009,815,227,"Seasonal","Christmas",NA,9814,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10199-1","Winter Toy Shop",2009,815,227,"Seasonal","Christmas",NA,9814,NA,2,2,"3626bpr0576","Minifig Head Rosy Cheeks, Open Mouth, Brown Eyebrows Print (Caroler) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2
"10199-1","Winter Toy Shop",2009,815,227,"Seasonal","Christmas",NA,9814,NA,2,2,"3626bpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",2
"10200-1","Custom Car Garage",2008,893,397,"Factory",NA,NA,14040,NA,1,1,"3626bpr0233","Minifig Head Male Orange Sunglasses on Forehead, Stubble Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10200-1","Custom Car Garage",2008,893,397,"Factory",NA,NA,14040,NA,1,1,"3626bpr0389","Minifig Head Male Smirk, Pupils, Stubble Beard and Moustache and Sideburns Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10200-1","Custom Car Garage",2008,893,397,"Factory",NA,NA,14040,NA,1,1,"3626bpr0409","Minifig Head with Dark Blue Sunglasses, Closed Mouth, Light Brown Sideburns and Goatee Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10200-1","Custom Car Garage",2008,893,397,"Factory",NA,NA,14040,NA,1,1,"3626cpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10210-1","Imperial Flagship",2010,1656,153,"Pirates","Pirates II",NA,1589,NA,1,1,"3626bpr0270","Minifig Head with Orange Beard around Mouth, White Smile, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10210-1","Imperial Flagship",2010,1656,153,"Pirates","Pirates II",NA,1589,NA,1,1,"3626bpr0325","Minifig Head Male - Brown Eyebrows, Vertical Cheek Lines, Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10210-1","Imperial Flagship",2010,1656,153,"Pirates","Pirates II",NA,1589,NA,1,1,"3626bpr0388","Minifig Head with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10210-1","Imperial Flagship",2010,1656,153,"Pirates","Pirates II",NA,1589,NA,1,1,"3626bpr0411","Minifig Head - Eyebrows and Scowl, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10210-1","Imperial Flagship",2010,1656,153,"Pirates","Pirates II",NA,1589,NA,1,1,"3626bpr0459","Minifig Head Moustache Black, Messy Brown Hair, Small Mouth with Lower Lip, 3 Spots under Left Eye Print (Adric) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10210-1","Imperial Flagship",2010,1656,153,"Pirates","Pirates II",NA,1589,NA,1,1,"3626bpr0564","Minifig Head Beard Red-Brown, Sneer, Eyepatch Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10210-1","Imperial Flagship",2010,1656,153,"Pirates","Pirates II",NA,1589,NA,1,1,"3626bpr0566","Minifig Head Moustache Brown Long, Sideburns, Stubble, Thick Eyebrows, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10210-1","Imperial Flagship",2010,1656,153,"Pirates","Pirates II",NA,1589,NA,1,1,"3626bpr0567","Minifig Head Moustache Handlebar and Sideburns Dark Bluish Gray, White Pupils, Teeth Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10210-1","Imperial Flagship",2010,1656,153,"Pirates","Pirates II",NA,1589,NA,1,1,"3626bpr0580","Minifig Head Dual Sided Female with Red Lips, Crow's Feet and Beauty Mark Annoyed / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"10211-1","Grand Emporium",2010,2186,155,"Modular Buildings",NA,NA,6619,NA,1,1,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,47,"Trans-Clear","#FCFCFC",TRUE,"#000000","Unknown",1
"10211-1","Grand Emporium",2010,2186,155,"Modular Buildings",NA,NA,6619,NA,7,7,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",7
"10212-1","Imperial Shuttle",2010,2502,174,"Star Wars","Ultimate Collector Series","Star Wars Episode 4/5/6",7299,NA,1,1,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF","Unknown",1
"10212-1","Imperial Shuttle",2010,2502,174,"Star Wars","Ultimate Collector Series","Star Wars Episode 4/5/6",7299,NA,1,1,"3626bpr0472","Minifig Head - Eyebrows, White Pupils and Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1
"10212-1","Imperial Shuttle",2010,2502,174,"Star Wars","Ultimate Collector Series","Star Wars Episode 4/5/6",7299,NA,1,1,"3626bpr0632","Minifig Head Male - Black Eyebrows, White Pupils and Orange Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1
"10212-1","Imperial Shuttle",2010,2502,174,"Star Wars","Ultimate Collector Series","Star Wars Episode 4/5/6",7299,NA,1,1,"3626bpr0639","Minifig Head Male Scars Gray Left & Right, Gray Eyebrows, White Pupils Print (Darth Vader 852554) [Blocked Open Stud]",59,"Minifig Heads",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF","Male",1
"10212-1","Imperial Shuttle",2010,2502,174,"Star Wars","Ultimate Collector Series","Star Wars Episode 4/5/6",7299,NA,1,1,"3626cpr0635","Minifig Head Brown Eyebrows, White Pupils and Chin Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1
"10213-1","Shuttle Adventure",2010,1203,276,"Sculptures",NA,NA,9519,NA,1,1,"3626bpr0387","Minifig Head Brown Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10213-1","Shuttle Adventure",2010,1203,276,"Sculptures",NA,NA,9519,NA,1,1,"3626bpr0389","Minifig Head Male Smirk, Pupils, Stubble Beard and Moustache and Sideburns Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10213-1","Shuttle Adventure",2010,1203,276,"Sculptures",NA,NA,9519,NA,1,1,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"10216-1","Winter Village Bakery",2010,686,227,"Seasonal","Christmas",NA,2996,NA,1,1,"3626bpr0386","Minifig Head - Neat Brown Beard with White Pupils and Glasses Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10216-1","Winter Village Bakery",2010,686,227,"Seasonal","Christmas",NA,2996,NA,1,1,"3626bpr0387","Minifig Head Brown Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10216-1","Winter Village Bakery",2010,686,227,"Seasonal","Christmas",NA,2996,NA,1,1,"3626bpr0388","Minifig Head with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10216-1","Winter Village Bakery",2010,686,227,"Seasonal","Christmas",NA,2996,NA,1,1,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"10216-1","Winter Village Bakery",2010,686,227,"Seasonal","Christmas",NA,2996,NA,1,1,"3626bpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"10216-1","Winter Village Bakery",2010,686,227,"Seasonal","Christmas",NA,2996,NA,1,1,"3626bpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"10216-1","Winter Village Bakery",2010,686,227,"Seasonal","Christmas",NA,2996,NA,1,1,"3626bpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"10217-1","Diagon Alley",2011,2031,246,"Harry Potter",NA,NA,14029,NA,1,1,"3626bpr0703","Minifig Head Dual Sided HP Harry with Glasses and Lightning Bolt, Frowning / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1
"10217-1","Diagon Alley",2011,2031,246,"Harry Potter",NA,NA,14029,NA,1,1,"3626bpr0704","Minifig Head Dual Sided HP Death Eater Mask with White Swirls / Raised Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1
"10217-1","Diagon Alley",2011,2031,246,"Harry Potter",NA,NA,14029,NA,1,1,"3626bpr0708","Minifig Head Dual Sided HP Ron Smiling / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1
"10217-1","Diagon Alley",2011,2031,246,"Harry Potter",NA,NA,14029,NA,1,1,"3626bpr0709","Minifig Head Male HP Hagrid Wrinkles Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1
"10217-1","Diagon Alley",2011,2031,246,"Harry Potter",NA,NA,14029,NA,2,2,"3626bpr0711","Minifig Head Dual Sided HP Fred / George Weasley Closed Mouth / Open Mouth Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",2
"10217-1","Diagon Alley",2011,2031,246,"Harry Potter",NA,NA,14029,NA,1,1,"3626bpr0717","Minifig Head Dual Sided HP Werewolf Fur with Grim Face / Bared Teeth Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1
