"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","num.parts","style"
"30112-1","Emma's Flower Stand",2014,35,494,"Friends",NA,NA,13546,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"30113-1","Stephanie's Bakery Stand",2014,28,494,"Friends",NA,NA,6869,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"30114-1","Andrea's Beach Lounge",2014,29,494,"Friends",NA,NA,7523,NA,1,1,"93352","Minidoll Hair Long with Curls",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"30115-1","Jungle Boat",2014,31,495,"Friends","Jungle Rescue",NA,2260,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"30116-1","Rapunzel's Market Visit",2014,37,579,"Disney Princess",NA,NA,1494,NA,1,1,"15675","Minidoll Hair Long with French Braided Ponytail [3 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"30202-1","Smoothie Stand",2015,37,494,"Friends",NA,NA,2777,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"30203-1","Mini Golf",2015,26,494,"Friends",NA,NA,5164,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"30204-1","Wish Fountain",2015,44,494,"Friends",NA,NA,3531,NA,1,1,"15284pr0001","Minidoll Hair Long with Ponytail, Side Bangs and Dark Pink Sun Visor [1 Hole]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"30205-1","Pop Star",2015,33,494,"Friends",NA,NA,11659,NA,1,1,"93352","Minidoll Hair Long with Curls",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"30215-1","Legolas Greenleaf",2013,33,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",13466,NA,1,1,"10055pr0001","Minifig Hair Long Straight with Light Flesh Elf Ears Print",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"30259-1","Azari’s Magic Fire",2015,27,600,"Elves",NA,NA,10039,NA,1,1,"19204pr0001","Minidoll Hair Long Wavy with Yellow Tips and Medium Flesh Elf Ears Print",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"30261-1","Tonto's Campfire",2013,20,575,"The Lone Ranger",NA,NA,5104,NA,1,1,"13664pr0001","Minifig Hair Long with Feathers and Light Bluish Gray / Olive Green Bandana Print",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"30375-1","Sira's Adventurous Airglider",2016,24,600,"Elves",NA,NA,2764,NA,1,1,"19206pr0002","Minidoll Hair Long Tapered in Back with Braids, Bangs and Elf Ears Light Flesh and Lavender Highlights Print",65,"Minifig Headwear",FALSE,158,"Yellowish Green","#DFEEA5",FALSE,"#000000",1,"Long"
"30396-1","Cupcake Stall",2016,28,494,"Friends",NA,NA,5482,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"30398-1","Adventure Camp Bridge",2016,37,494,"Friends",NA,NA,5342,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"30399-1","Bowling Alley",2016,51,494,"Friends",NA,NA,11798,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"30400-1","Gymnastic Bar",2017,26,494,"Friends",NA,NA,18293,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"30401-1","Emma's Pool Slide",2017,45,494,"Friends",NA,NA,18018,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"30402-1","Snowboard Tricks",2017,27,494,"Friends",NA,NA,19719,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"30403-1","Olivia's Remote Control Boat",2018,25,494,"Friends",NA,NA,21230,NA,1,1,"35620","Minidoll Hair Long Wavy with Side French Braid",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"30405-1","Stephanie's Hockey Practice",2018,39,494,"Friends",NA,NA,21232,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"30409-1","Emma's Bumper Cars",2019,66,494,"Friends",NA,NA,31707,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"30552-1","Ariel's Underwater Symphony",2018,51,579,"Disney Princess",NA,NA,21218,NA,1,1,"15677","Minidoll Hair Long Wavy, Right Side Part, with Short Sides, 2 Holes - 1 each on Top and Side (Ariel)",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Long"
"3063-1","Heartlake Flying Club",2012,197,494,"Friends",NA,NA,14583,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"3065-1","Olivia’s Tree House",2012,214,494,"Friends",NA,NA,14652,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"31038-1","Changing Seasons",2015,536,672,"Creator","Creator 3-in-1",NA,8006,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"31051-1","Lighthouse Point",2016,527,672,"Creator","Creator 3-in-1",NA,13476,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Long"
"31053-1","Treehouse Adventures",2016,387,672,"Creator","Creator 3-in-1",NA,11528,NA,1,1,"92083","Minifig Hair Long Smooth with Bangs Swept to the Right",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"31078-1","Tree House Treasures",2018,260,672,"Creator","Creator 3-in-1",NA,24631,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"31080-1","Modular Winter Vacation",2018,374,672,"Creator","Creator 3-in-1",NA,21214,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"31083-1","Cruising Adventures",2018,597,672,"Creator","Creator 3-in-1",NA,24634,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"3184-1","Adventure Camper",2012,324,494,"Friends",NA,NA,7149,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"3184-1","Adventure Camper",2012,324,494,"Friends",NA,NA,7149,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"3185-1","Summer Riding Camp",2012,1158,494,"Friends",NA,NA,3653,NA,2,2,"92254","Minidoll Hair Long with Ponytail and Riding Helmet [PLAIN]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Long"
"3185-1","Summer Riding Camp",2012,1158,494,"Friends",NA,NA,3653,NA,1,1,"92254pr0001","Minidoll Hair Long with Ponytail and Black Riding Helmet Print",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"3185-1","Summer Riding Camp",2012,1158,494,"Friends",NA,NA,3653,NA,1,1,"92254pr0001","Minidoll Hair Long with Ponytail and Black Riding Helmet Print",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"3185-1","Summer Riding Camp",2012,1158,494,"Friends",NA,NA,3653,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"3185-1","Summer Riding Camp",2012,1158,494,"Friends",NA,NA,3653,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"3185-1","Summer Riding Camp",2012,1158,494,"Friends",NA,NA,3653,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"3185-1","Summer Riding Camp",2012,1158,494,"Friends",NA,NA,3653,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"3186-1","Emma's  Horse Trailer",2012,233,494,"Friends",NA,NA,5270,NA,1,1,"92254","Minidoll Hair Long with Ponytail and Riding Helmet [PLAIN]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"3188-1","Heartlake Vet",2012,370,494,"Friends",NA,NA,14775,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"3188-1","Heartlake Vet",2012,370,494,"Friends",NA,NA,14775,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"3188-1","Heartlake Vet",2012,370,494,"Friends",NA,NA,21648,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"3188-1","Heartlake Vet",2012,370,494,"Friends",NA,NA,21648,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"3189-1","Heartlake Stables",2012,424,494,"Friends",NA,NA,4589,NA,1,1,"92254pr0001","Minidoll Hair Long with Ponytail and Black Riding Helmet Print",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"3189-1","Heartlake Stables",2012,424,494,"Friends",NA,NA,4589,NA,1,1,"92254pr0001","Minidoll Hair Long with Ponytail and Black Riding Helmet Print",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"3189-1","Heartlake Stables",2012,424,494,"Friends",NA,NA,4589,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"3300014-1","Holiday Set 2012",2012,109,227,"Seasonal","Christmas",NA,325,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"330-2","Gas Station",1978,212,364,"Building Set with People",NA,NA,5450,NA,2,2,"x196","Homemaker Figure Hair Long",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Long"
"3315-1","Olivia’s House",2012,733,494,"Friends",NA,NA,14375,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"3316-1","Advent Calender 2012, Friends",2012,214,216,"Seasonal","Advent","Friends",25942,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"3316-1","Advent Calender 2012, Friends",2012,214,216,"Seasonal","Advent","Friends",25942,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"3316-1","Advent Calender 2012, Friends",2012,214,216,"Seasonal","Advent","Friends",25942,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"3661-1","Bank & Money Transfer",2011,408,61,"Town","City","Police",9384,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"3930-1","Stephanie's Outdoor Bakery",2012,45,494,"Friends",NA,NA,7137,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"3931-1","Emma's Splash Pool",2012,43,494,"Friends",NA,NA,3,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"3932-1","Andrea’s Stage",2012,87,494,"Friends",NA,NA,9343,NA,1,1,"93352","Minidoll Hair Long with Curls",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"3932-1","Andrea’s Stage",2012,87,494,"Friends",NA,NA,23335,NA,1,1,"93352","Minidoll Hair Long with Curls",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"3933-1","Olivia's Invention Workshop",2012,86,494,"Friends",NA,NA,10545,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"3937-1","Olivia's Speedboat",2012,65,494,"Friends",NA,NA,4951,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"3938-1","Andrea's Bunny House",2012,64,494,"Friends",NA,NA,12566,NA,1,1,"93352","Minidoll Hair Long with Curls",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"3939-1","Mia's Bedroom",2012,87,494,"Friends",NA,NA,5662,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"3942-1","Heartlake Dog Show",2012,202,494,"Friends",NA,NA,2574,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"4000014-1","The LEGOLAND Train",2014,547,408,"LEGO Brand Store",NA,NA,8280,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"4000022-1","LEGO Truck Show",2016,810,301,"Other",NA,NA,23118,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"40052-1","Springtime Scene",2013,88,206,"Seasonal",NA,NA,8357,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"40078-1","Hot Dog Cart",2013,39,22,"Creator",NA,NA,14668,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"40-1","Universal Building Set",1976,293,469,"Universal Building Set","Basic Set",NA,3587,NA,1,1,"x196","Homemaker Figure Hair Long",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"40107-1","Ice Skating",2014,129,228,"Seasonal","Christmas","Creator",30,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"40198-1","Ludo game",2018,389,598,"Promotional",NA,NA,27489,NA,2,2,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",2,"Long"
"40198-1","Ludo game",2018,389,598,"Promotional",NA,NA,27489,NA,2,2,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",2,"Long"
"40261-1","Thanksgiving Harvest",2017,133,231,"Seasonal","Thanksgiving",NA,20146,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Long"
"40358-1","Bean There, Donut That",2018,146,598,"Promotional",NA,NA,28972,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Long"
"41000-1","Water Scooter Fun",2013,28,494,"Friends",NA,NA,9712,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"41001-1","Mia's Magic Tricks",2013,92,494,"Friends",NA,NA,3490,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"41002-1","Emma's Karate Course",2013,93,494,"Friends",NA,NA,16299,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"41003-1","Olivia's Newborn Foal",2013,85,494,"Friends",NA,NA,4234,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"41006-1","Downtown Bakery",2013,268,494,"Friends",NA,NA,5152,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"41006-1","Downtown Bakery",2013,268,494,"Friends",NA,NA,5152,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"41007-1","Heartlake Pet Salon",2013,264,494,"Friends",NA,NA,10367,NA,1,1,"11605","Minidoll Hair Long with French Braided Ponytail",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"41007-1","Heartlake Pet Salon",2013,264,494,"Friends",NA,NA,10367,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"41008-1","Heartlake City Pool",2013,442,494,"Friends",NA,NA,8869,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"41008-1","Heartlake City Pool",2013,442,494,"Friends",NA,NA,8869,NA,1,1,"93352","Minidoll Hair Long with Curls",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"41009-1","Andrea's Bedroom",2013,95,494,"Friends",NA,NA,12895,NA,1,1,"93352","Minidoll Hair Long with Curls",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"41010-1","Olivia’s Beach Buggy",2013,94,494,"Friends",NA,NA,12588,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"41011-1","Stephanie's Soccer Practice",2013,82,494,"Friends",NA,NA,13319,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"41015-1","Dolphin Cruiser",2013,631,494,"Friends",NA,NA,4502,NA,1,1,"92255","Minidoll Hair Long Straight [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"41015-1","Dolphin Cruiser",2013,631,494,"Friends",NA,NA,4502,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"41028-1","Emma's Lifeguard Post",2014,78,494,"Friends",NA,NA,9020,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"41030-1","Olivia's Ice Cream Bike",2014,98,494,"Friends",NA,NA,6824,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"41031-1","Andrea's Mountain Hut",2014,119,494,"Friends",NA,NA,9133,NA,1,1,"93352","Minidoll Hair Long with Curls",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"41032-1","First Aid Jungle Bike",2014,156,495,"Friends","Jungle Rescue",NA,11531,NA,1,1,"92258","Minidoll Hair Long Wavy, Partially Tied Back [2 Holes]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"41033-1","Jungle Falls Rescue",2014,187,495,"Friends","Jungle Rescue",NA,3215,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"41034-1","Summer Caravan",2014,313,494,"Friends",NA,NA,4584,NA,1,1,"11605","Minidoll Hair Long with French Braided Ponytail",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Long"
"41034-1","Summer Caravan",2014,313,494,"Friends",NA,NA,4584,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Long"
"41035-1","Heartlake Juice Bar",2014,277,494,"Friends",NA,NA,6187,NA,1,1,"92256","Minidoll Hair Long Wavy [2 Holes]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
"41035-1","Heartlake Juice Bar",2014,277,494,"Friends",NA,NA,6187,NA,1,1,"93352","Minidoll Hair Long with Curls",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Long"
"41036-1","Jungle Bridge Rescue",2014,365,495,"Friends","Jungle Rescue",NA,14423,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Long"
"41037-1","Stephanie's Beach House",2014,388,494,"Friends",NA,NA,14205,NA,1,1,"15284pr0001","Minidoll Hair Long with Ponytail, Side Bangs and Dark Pink Sun Visor [1 Hole]",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Long"
