"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","gender","num.parts","mood","mood.color"
"10223-1","Kingdoms Joust",2012,1574,196,"Castle","Kingdoms",NA,15599,NA,1,1,"3626bpr0645","Minifig Head Male Brown Eyebrows, Open Lopsided Grin, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10223-1","Kingdoms Joust",2012,1574,196,"Castle","Kingdoms",NA,15599,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10223-1","Kingdoms Joust",2012,1574,196,"Castle","Kingdoms",NA,15599,NA,1,1,"3626cpr0580","Minifig Head Dual Sided Female with Red Lips, Crow's Feet and Beauty Mark, Annoyed / Smiling Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10223-1","Kingdoms Joust",2012,1574,196,"Castle","Kingdoms",NA,15599,NA,1,1,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10223-1","Kingdoms Joust",2012,1574,196,"Castle","Kingdoms",NA,15599,NA,1,1,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10224-1","Town Hall",2012,2771,155,"Modular Buildings",NA,NA,7420,NA,8,8,"3626cpr0001","Minifig Head Standard Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",8,"Happy","#F2CD37"
"10229-1","Winter Village Cottage",2012,1490,227,"Seasonal","Christmas",NA,15476,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10229-1","Winter Village Cottage",2012,1490,227,"Seasonal","Christmas",NA,15476,NA,1,1,"3626cpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10229-1","Winter Village Cottage",2012,1490,227,"Seasonal","Christmas",NA,15476,NA,1,1,"3626cpr0645","Minifig Head Male - Brown Eyebrows, Open Lopsided Grin, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10229-1","Winter Village Cottage",2012,1490,227,"Seasonal","Christmas",NA,15476,NA,1,1,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10229-1","Winter Village Cottage",2012,1490,227,"Seasonal","Christmas",NA,15476,NA,1,1,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10229-1","Winter Village Cottage",2012,1490,227,"Seasonal","Christmas",NA,15476,NA,1,1,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10231-1","Shuttle Expedition",2011,1230,276,"Sculptures",NA,NA,7748,NA,1,1,"3626bpr0389","Minifig Head Male Smirk, Pupils, Stubble Beard and Moustache and Sideburns Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10231-1","Shuttle Expedition",2011,1230,276,"Sculptures",NA,NA,7748,NA,1,1,"3626bpr0498","Minifig Head Brown Eyebrows, Thin Grin with Teeth, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10231-1","Shuttle Expedition",2011,1230,276,"Sculptures",NA,NA,7748,NA,1,1,"3626bpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10232-1","Palace Cinema",2013,2194,155,"Modular Buildings",NA,NA,11999,NA,6,6,"3626cpr0001","Minifig Head Standard Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",6,"Happy","#F2CD37"
"10235-1","Winter Village Market [Initial Release]",2013,1260,227,"Seasonal","Christmas",NA,9390,NA,2,2,"3626cpr0498","Minifig Head Brown Eyebrows, Thin Grin with Teeth, Black Eyes with White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"10235-1","Winter Village Market [Initial Release]",2013,1260,227,"Seasonal","Christmas",NA,9390,NA,1,1,"3626cpr0580","Minifig Head Dual Sided Female with Red Lips, Crow's Feet and Beauty Mark, Annoyed / Smiling Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10235-1","Winter Village Market [Initial Release]",2013,1260,227,"Seasonal","Christmas",NA,9390,NA,1,1,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10235-1","Winter Village Market [Initial Release]",2013,1260,227,"Seasonal","Christmas",NA,9390,NA,1,1,"3626cpr0752","Minifig Head Dual Sided Freckles, Smile / Worried Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10235-1","Winter Village Market [Initial Release]",2013,1260,227,"Seasonal","Christmas",NA,9390,NA,1,1,"3626cpr0891","Minifig Head Black Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10235-1","Winter Village Market [Initial Release]",2013,1260,227,"Seasonal","Christmas",NA,9390,NA,1,1,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10235-1","Winter Village Market [Initial Release]",2013,1260,227,"Seasonal","Christmas",NA,9390,NA,1,1,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10236-1","Ewok Village",2013,1995,169,"Star Wars","Star Wars Episode 4/5/6",NA,6146,NA,2,2,"3626bpr0922","Minifig Head Balaclava with Face Hole, Stubble and Rakish Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF","Male",2,"Happy","#F2CD37"
"10236-1","Ewok Village",2013,1995,169,"Star Wars","Star Wars Episode 4/5/6",NA,6146,NA,1,1,"3626cpr0655","Minifig Head Dual Sided Female with Smeared Lipstick Smile / Frown Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10236-1","Ewok Village",2013,1995,169,"Star Wars","Star Wars Episode 4/5/6",NA,6146,NA,2,2,"3626cpr0922","Minifig Head Balaclava with Face Hole, Stubble and Rakish Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF","Male",2,"Happy","#F2CD37"
"10236-1","Ewok Village",2013,1995,169,"Star Wars","Star Wars Episode 4/5/6",NA,6146,NA,1,1,"3626cpr1183","Minifig Head Dual Sided Brown Eyebrows, White Pupils, Smiling / Open Mouth Angry Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10237-1","The Tower of Orthanc",2013,2360,568,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Two Towers",4586,NA,1,1,"3626cpr1253","Minifig Head Dual Sided Gandalf Thick Gray Eyebrows, Smile / Angry Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10243-1","Parisian Restaurant",2014,2470,155,"Modular Buildings",NA,NA,8683,NA,5,5,"3626cpr0001","Minifig Head Standard Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",5,"Happy","#F2CD37"
"10244-1","Fairground Mixer",2014,1743,673,"Creator","Creator Expert",NA,2126,NA,1,1,"3626cpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10244-1","Fairground Mixer",2014,1743,673,"Creator","Creator Expert",NA,2126,NA,1,1,"3626cpr0646","Minifig Head Glasses with Gray Frame Sides, Brown Eyebrows and Open Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10244-1","Fairground Mixer",2014,1743,673,"Creator","Creator Expert",NA,2126,NA,2,2,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"10244-1","Fairground Mixer",2014,1743,673,"Creator","Creator Expert",NA,2126,NA,1,1,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10244-1","Fairground Mixer",2014,1743,673,"Creator","Creator Expert",NA,2126,NA,2,2,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",2,"Happy","#F2CD37"
"10244-1","Fairground Mixer",2014,1743,673,"Creator","Creator Expert",NA,2126,NA,1,1,"3626cpr1347","Minifig Head Beard Stubble, Brown Eyebrows, White Pupils, Open Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10244-1","Fairground Mixer",2014,1743,673,"Creator","Creator Expert",NA,2126,NA,1,1,"3626cpr1349","Minifig Head Dual Sided Female Black Eyebrows, Eyelashes, Red Lips, Lopsided Smile / Scared Open Mouth with Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10244-1","Fairground Mixer",2014,1743,673,"Creator","Creator Expert",NA,2126,NA,1,1,"3626cpr1769","Minifig Head Dual Sided Eyebrows, Crow's Feet, Open Mouth Smile / Queasy Face with Sweat Drop Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10245-1","Santa’s Workshop",2014,884,228,"Seasonal","Christmas","Creator",9616,NA,1,1,"3626cpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10245-1","Santa’s Workshop",2014,884,228,"Seasonal","Christmas","Creator",9616,NA,1,1,"3626cpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10245-1","Santa’s Workshop",2014,884,228,"Seasonal","Christmas","Creator",9616,NA,1,1,"3626cpr0580","Minifig Head Dual Sided Female with Red Lips, Crow's Feet and Beauty Mark, Annoyed / Smiling Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10245-1","Santa’s Workshop",2014,884,228,"Seasonal","Christmas","Creator",9616,NA,1,1,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10245-1","Santa’s Workshop",2014,884,228,"Seasonal","Christmas","Creator",9616,NA,1,1,"3626cpr0891","Minifig Head Black Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10245-1","Santa’s Workshop",2014,884,228,"Seasonal","Christmas","Creator",9616,NA,1,1,"3626cpr1162","Minifig Head Male White and Gray Bushy Eyebrows, Open Mouth Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10246-1","Detective’s Office",2015,2262,155,"Modular Buildings",NA,NA,15538,NA,6,6,"3626cpr0001","Minifig Head Standard Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",6,"Happy","#F2CD37"
"10247-1","Ferris Wheel",2015,2463,673,"Creator","Creator Expert",NA,9971,NA,1,1,"3626cpr0498","Minifig Head Brown Eyebrows, Thin Grin with Teeth, Black Eyes with White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10247-1","Ferris Wheel",2015,2463,673,"Creator","Creator Expert",NA,9971,NA,2,2,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"10247-1","Ferris Wheel",2015,2463,673,"Creator","Creator Expert",NA,9971,NA,1,1,"3626cpr0752","Minifig Head Dual Sided Freckles, Smile / Worried Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10247-1","Ferris Wheel",2015,2463,673,"Creator","Creator Expert",NA,9971,NA,1,1,"3626cpr1162","Minifig Head Male White and Gray Bushy Eyebrows, Open Mouth Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10247-1","Ferris Wheel",2015,2463,673,"Creator","Creator Expert",NA,9971,NA,1,1,"3626cpr1580","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Peach Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10247-1","Ferris Wheel",2015,2463,673,"Creator","Creator Expert",NA,9971,NA,1,1,"3626cpr1664","Minifig Head Glasses with Silver Sunglasses, Eyebrows and Thin Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10247-1","Ferris Wheel",2015,2463,673,"Creator","Creator Expert",NA,9971,NA,1,1,"3626cpr1666","Minifig Head Female Glasses with Silver Frames, Brown Eyebrows, Eyelashes, Pink Lips, Open Mouth Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10247-1","Ferris Wheel",2015,2463,673,"Creator","Creator Expert",NA,9971,NA,1,1,"3626cpr1738","Minifig Head Dual Sided, Brown Eyebrows, Freckles, Smile Open Mouth, Scared Crooked Mouth [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10249-1","Winter Toy Shop",2015,897,227,"Seasonal","Christmas",NA,5213,NA,1,1,"3626cpr0001","Minifig Head Standard Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10249-1","Winter Toy Shop",2015,897,227,"Seasonal","Christmas",NA,5213,NA,1,1,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10249-1","Winter Toy Shop",2015,897,227,"Seasonal","Christmas",NA,5213,NA,1,1,"3626cpr0752","Minifig Head Dual Sided Freckles, Smile / Worried Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10249-1","Winter Toy Shop",2015,897,227,"Seasonal","Christmas",NA,5213,NA,1,1,"3626cpr1234","Minifig Head Dual Sided Female with Peach Lips, Open Mouth Smile, Black Eyebrows, Smiling / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10251-1","Brick Bank",2016,2384,155,"Modular Buildings",NA,NA,11002,NA,5,5,"3626cpr0001","Minifig Head Standard Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",5,"Happy","#F2CD37"
"10254-1","Winter Holiday Train",2016,735,227,"Seasonal","Christmas",NA,10901,NA,1,1,"3626bpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10254-1","Winter Holiday Train",2016,735,227,"Seasonal","Christmas",NA,10901,NA,1,1,"3626cpr1635","Minifig Head Eyelashes, Freckles, Smile [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10254-1","Winter Holiday Train",2016,735,227,"Seasonal","Christmas",NA,10901,NA,1,1,"3626cpr1675","Minifig Head Dual Sided Female Black Eyebrows, Freckles, Open Smile Teeth, Sleeping/Closed Eyes",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10255-1","Assembly Square",2017,4001,155,"Modular Buildings",NA,NA,1305,NA,1,1,"24581pr0001","Baby / Toddler Head with Black Eyes, White Pupils and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10255-1","Assembly Square",2017,4001,155,"Modular Buildings",NA,NA,1305,NA,8,8,"3626cpr0001","Minifig Head Standard Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",8,"Happy","#F2CD37"
"10257-1","Carousel",2017,2668,673,"Creator","Creator Expert",NA,18479,NA,1,1,"3626cpr1635","Minifig Head Eyelashes, Freckles, Smile [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10257-1","Carousel",2017,2668,673,"Creator","Creator Expert",NA,18479,NA,1,1,"3626cpr1675","Minifig Head Dual Sided Female Black Eyebrows, Freckles, Open Smile Teeth, Sleeping/Closed Eyes",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10257-1","Carousel",2017,2668,673,"Creator","Creator Expert",NA,18479,NA,1,1,"3626cpr1769","Minifig Head Dual Sided Eyebrows, Crow's Feet, Open Mouth Smile / Queasy Face with Sweat Drop Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10257-1","Carousel",2017,2668,673,"Creator","Creator Expert",NA,18479,NA,1,1,"3626cpr1786","Minifig Head Brown Eyebrows, Raised Eyebrow, Freckles, Crookes Smile [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10259-1","Winter Village Station",2017,902,227,"Seasonal","Christmas",NA,20036,NA,1,1,"3626bpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10259-1","Winter Village Station",2017,902,227,"Seasonal","Christmas",NA,20036,NA,1,1,"3626cpr0891","Minifig Head Black Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10259-1","Winter Village Station",2017,902,227,"Seasonal","Christmas",NA,20036,NA,1,1,"3626cpr1580","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Peach Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10260-1","Downtown Diner",2018,2480,155,"Modular Buildings",NA,NA,21145,NA,1,1,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10260-1","Downtown Diner",2018,2480,155,"Modular Buildings",NA,NA,21145,NA,1,1,"3626cpr1974","Minifig Head Dual Sided Male Black Eyebrows, Wide Smile, Chin / Eyes Closed, Singing Pattern - Stud Recessed",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"10260-1","Downtown Diner",2018,2480,155,"Modular Buildings",NA,NA,21145,NA,1,1,"3626cpr2272","Minifig, Head Dual Sided, Female Black Eyebrows, Eyelashes, Lopsided Smile / Scared Open Mouth with Teeth Print - Stud Recessed",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10261-1","Roller Coaster",2018,4124,673,"Creator","Creator Expert",NA,25242,NA,1,1,"3626cpr0752","Minifig Head Dual Sided Freckles, Smile / Worried Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"10261-1","Roller Coaster",2018,4124,673,"Creator","Creator Expert",NA,25242,NA,1,1,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"10261-1","Roller Coaster",2018,4124,673,"Creator","Creator Expert",NA,25242,NA,1,1,"3626cpr1665","Minifig Head Glasses with Brown Thin Eyebrows, Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
